Type,AISC_Manual_Label,W,As (mm2),h (mm),b (mm),t (mm),tdes (mm),fy (MPa),fc (MPa),L (mm),Pno ANN (kN)
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,75,4500,1888.8911
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,55,2500,2792.7764
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,35,3750,2056.2432
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,45,4250,1369.0681
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,65,4250,2975.2095
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,45,3750,2410.448
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,65,3250,1880.0264
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,75,3750,2307.738
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,75,4250,3178.9739
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,75,4500,771.52014
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,75,3000,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,35,4250,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,75,3500,89.473076
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,65,3000,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,35,2750,615.8164
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,65,2750,554.91766
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,65,4500,1718.2573
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,35,2750,3370.814
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,45,2750,36.93295
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,45,4250,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,55,3750,634.8167
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,35,4500,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,45,3250,81.24072
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,55,2750,2851.521
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,75,4250,775.72974
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,75,4000,3070.3677
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,55,2750,1114.1012
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,35,3500,1375.1711
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,55,3000,652.2272
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,55,3250,3.2370958
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,35,2500,1819.2625
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,75,4000,1057.1985
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,35,2500,462.78735
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,65,4000,2725.123
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,55,3250,601.5626
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,65,4500,3300.8271
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,55,2750,2693.0688
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,35,2500,1645.353
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,75,4000,374.96515
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,45,4250,2468.5063
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,65,2750,2135.2393
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,55,3750,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,35,2750,1577.2302
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,65,3750,109.99237
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,75,4500,3573.1099
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,65,3750,1053.7549
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,55,3250,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,65,4250,3127.2407
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,65,2750,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,45,4500,156.915
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,55,3000,112.39006
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,35,4000,1117.4409
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,3500,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,35,2750,910.78766
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,65,3250,810.3834
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,55,4500,1359.9773
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,35,2750,-0.75
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,65,3250,866.42957
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,3500,312.26337
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,35,4500,554.83655
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,65,4000,1190.2972
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,35,3000,2143.9192
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,65,3500,2855.9236
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,65,3250,2841.7297
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,35,2750,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,55,3750,3048.8916
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,35,4000,1799.4012
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,35,2500,774.2263
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,55,2750,417.33966
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,35,3500,833.7114
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,35,3500,2313.1562
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,55,3500,1883.2468
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,65,2750,55.400352
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,2500,75.20267
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,75,4000,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,35,4000,451.6181
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,75,3500,99.60907
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,55,3250,724.98065
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,75,3000,799.6437
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,35,3250,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,35,3750,949.4009
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,65,4250,693.15875
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,65,3500,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,55,2750,2045.0762
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,45,4500,1735.4916
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,55,3000,3797.031
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,35,3750,2224.8938
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,75,3750,3753.9092
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,55,3500,2425.8125
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,65,2500,3094.6855
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,35,2500,1700.4829
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,75,4250,1543.5361
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,55,4500,2782.9421
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,65,3500,205.16803
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,35,3000,-0.75
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,75,3250,3490.9534
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,65,2500,468.42877
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,65,2500,826.62256
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,55,3750,16.623173
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,65,3250,2750.8992
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,45,2750,1293.692
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,65,4000,3041.2988
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,45,4000,509.85437
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,75,3000,2672.4297
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,55,3750,2755.7854
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,55,3000,1.8004675
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,45,3750,1702.5137
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,45,3000,1931.9014
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,45,4250,1907.1631
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,45,2750,1811.815
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,35,3500,35.29538
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,65,3500,773.9463
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,55,3000,2521.9521
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,45,2750,-0.75
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,2500,1.7765133
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,45,2750,2388.1885
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,55,2750,645.24927
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,35,4000,2305.7598
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,45,4000,2231.4773
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,65,4500,3013.9685
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,45,4250,856.84314
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,35,2500,1.800693
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,65,2750,2277.8938
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,35,4250,660.869
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,45,4250,6.057574
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,65,4250,2729.0808
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,3750,1.8004682
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,45,2500,2365.8591
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,55,3750,189.30103
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,55,3250,2267.83
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,45,3750,591.4751
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,55,4250,2892.193
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,3750,407.81036
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,35,4250,2416.7588
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,45,4250,104.68197
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,75,3500,3398.1936
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,65,2750,137.29224
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,65,3000,2952.519
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,35,2750,315.03857
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,55,2500,2731.5745
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,45,3000,57.7585
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,75,3250,1016.1388
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,35,2500,-0.75
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,45,4000,165.09697
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,75,4500,516.1185
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,65,4250,1987.808
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,45,4500,2550.4946
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,45,4500,510.3769
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,65,2500,1293.2532
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,55,2500,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,55,4250,1722.9115
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,35,2500,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,65,3750,2574.6084
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,65,4500,105.47627
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,75,3250,2293.177
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,55,4000,2798.7654
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,55,4250,604.36115
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,65,3750,3114.105
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,45,2750,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,75,4000,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,55,4250,2204.1743
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,35,4250,386.25317
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,65,3750,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,75,4500,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,55,4500,69.18263
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,55,2500,1028.5996
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,240,45,3000,1622.2539
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,35,3000,618.2678
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,45,3250,1.8004258
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,45,3250,1804.1814
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,35,4500,1401.453
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,75,3250,4104.3086
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,35,3000,2091.933
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,35,4500,156.89899
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,3000,154.69426
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,65,3000,157.01672
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,3000,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,65,2750,437.55206
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,55,2500,331.4424
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,65,2500,3118.4058
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,65,2500,70.38426
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,75,3750,824.4076
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,45,4000,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,45,3000,273.70676
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,55,4000,2185.8945
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,45,3250,1.8009138
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,75,3000,2451.7417
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,75,4500,3196.6226
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,35,4500,394.4058
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,55,2750,5.31314
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,65,3000,798.8099
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,65,2750,1.7765418
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,75,4500,1190.7183
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,65,4500,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,75,3500,2561.6335
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,65,4500,692.57874
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,45,3250,607.51587
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,3250,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,420,35,2750,530.7293
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,75,4250,3071.0012
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,55,2750,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,75,4250,3113.2744
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,75,3250,87.906296
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,75,4250,1118.6884
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,45,3000,1751.8064
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,65,3500,3703.1128
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,600,65,2750,3017.682
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,45,3000,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,35,4000,92.85209
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,55,3750,904.04407
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,2750,113.25571
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,65,2750,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,65,2750,803.5646
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,800,75,3250,1.8004671
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,35,4500,1.8505378
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,75,4250,443.50186
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,240,45,4500,1237.0603
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,65,3250,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,65,3250,3874.8564
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,75,3500,1077.9551
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,75,4250,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,35,2750,1.8004671
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,420,65,4000,162.52623
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,45,3000,510.14783
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,240,35,2750,53.287434
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,45,4500,995.46826
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,600,65,3250,179.74011
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,55,3000,1.8004671
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,45,3250,528.7937
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,45,3000,2382.86
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,420,65,4500,2915.232
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,800,35,2500,755.65753
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,55,2750,2709.9927
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,420,35,3250,218.51811
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,75,3000,3086.765
R_HSS,HSS254X152.4X6.4,38.4,4580.0,254.0,152.0,6.35,5.92,800,75,4000,106.79483
R_HSS,HSS304.8X101.6X6.4,38.4,4580.0,305.0,102.0,6.35,5.92,600,35,4000,1.8004671
R_HSS,HSS203.2X203.2X6.4,38.4,4580.0,203.0,203.0,6.35,5.92,800,35,2500,3543.8848
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,600,45,4000,633.8365
R_HSS,HSS228.6X177.8X6.4,38.4,4580.0,229.0,178.0,6.35,5.92,240,45,4500,1904.0623
